,ViewName,ViewID,GoalName,Date,Campaign,Channel group,Source,Medium,Ad content,Value,AdsetV5,ViewName_eq,AdsetV5_eq
5498,Applications,95557079,3 - AAdvantage Signature PR,5-Oct-22,campaÃ±a aadvantage,(Other),website aa,booking path,(not set),1,Other,Applications,Other
5499,Applications,95557079,3 - AAdvantage Signature PR,3-Oct-22,campaÃ±a aadvantage,(Other),wesbite,booking path,(not set),2,Other,Applications,Other
5500,Applications,95557079,3 - AAdvantage Signature PR,3-Oct-22,campaÃ±a aadvantage,(Other),wesbite,review & pay,(not set),1,Other,Applications,Other
5501,Applications,95557079,3 - AAdvantage Signature PR,3-Oct-22,campaÃ±a aadvantage,(Other),website aa,booking path,(not set),1,Other,Applications,Other
5502,Applications,95557079,4 - Jetblue Mastercard,6-Oct-22,popular - branding - institucional - institucional diversidad 2022 - search - may 23 2022 - f4 _ ///fee211213da01\\\,Paid Search,google,cpc,(not set),1,Assisted,Applications,Assisted
5503,Applications,95557079,4 - Jetblue Mastercard,5-Oct-22,fee220121cr01-codestarjetas2022,(Other),qrcodedm,dm-0cuotajetblue,(not set),1,Other,Applications,Other
5504,Applications,95557079,4 - Jetblue Mastercard,3-Oct-22,2022 - recompensas - search - branded,Paid Search,google,cpc,(not set),1,Other,Applications,Other
5505,Applications,95557079,7 - Jetblue Mastercard Eleva,5-Oct-22,4360476-_pfs-resendnewsletterq3marketvolatility-september2022-prâ€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-9-27â€‹,1,Assisted,Applications,Assisted
5506,Applications,95557079,7 - Jetblue Mastercard Eleva,5-Oct-22,2020 - loans - display - discovery,Paid Search,google,cpc,(not set),1,Other,Applications,Other
5507,Applications,95557079,12-Completed Loan Form,6-Oct-22,2018 - loans - search - keywords prÃ©stamos search,Paid Search,google,cpc,(not set),1,Other,Applications,Other
5508,Applications,95557079,12-Completed Loan Form,6-Oct-22,2018 - loans - search - branded search,Paid Search,google,cpc,(not set),1,Other,Applications,Other
5509,Applications,95557079,12-Completed Loan Form,5-Oct-22,2018 - loans - search - keywords prÃ©stamos search,Paid Search,google,cpc,(not set),2,Other,Applications,Other
5510,Applications,95557079,12-Completed Loan Form,4-Oct-22,fee220111cr01-codespl2022,(Other),merchpapelprestamos5.99paraloquenecesites,merchpapelprestamos5.99paraloquenecesites,(not set),1,Other,Applications,Other
5511,Applications,95557079,12-Completed Loan Form,3-Oct-22,2018 - loans - search - branded search,Paid Search,google,cpc,(not set),2,Other,Applications,Other
5512,Applications,95557079,12-Completed Loan Form,3-Oct-22,fee220111cr01-codespl2022,(Other),merchpapelprestamos5.99paraloquenecesites,merchpapelprestamos5.99paraloquenecesites,(not set),2,Other,Applications,Other
5513,Applications,95557079,12-Completed Loan Form,3-Oct-22,2018 - loans - search - keywords prÃ©stamos search,Paid Search,google,cpc,(not set),1,Other,Applications,Other
5514,Applications,95557079,20 - Lead Negocios - Contact Form,6-Oct-22,4368532-_ct email 1â€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-10-4â€‹,1,Assisted,Applications,Assisted
5515,Applications,95557079,20 - Lead Negocios - Contact Form,6-Oct-22,popular-services-comercial-servicios-de-cobro-pr-2022-conversions-all-assets-interest-n-custom-sep-1-2022-flt1_nofee220504cr01,(Other),facebook-paid,fb-conversion-ad,v5i202212067v5f_servicios-de-cobro,2,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\,Applications,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\
5516,Applications,95557079,20 - Lead Negocios - Contact Form,5-Oct-22,popular - lending - comercial - commercial lending 2022 - search - ene 18 2022 _ ///fee210917cr02\\\,Paid Search,google,cpc,(not set),1,Assisted,Applications,Assisted
5517,Applications,95557079,20 - Lead Negocios - Contact Form,5-Oct-22,popular-lending-comercial-comercial-lending-2022-cbo-conversiones-all-pr-18-all-video-assets-abr-13-2022-flt1_fee210917cr02,(Other),facebook-paid,fb-conversion-ad,v5i202211195v5f_lending2022,1,Assisted,Applications,Assisted
5518,Applications,95557079,20 - Lead Negocios - Contact Form,5-Oct-22,popular-services-comercial-servicios-de-cobro-pr-2022-conversions-all-assets-interest-n-custom-sep-1-2022-flt1_nofee220504cr01,(Other),facebook-paid,fb-conversion-ad,v5i202212067v5f_servicios-de-cobro,2,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\,Applications,Popular - Services - Comercial - Servicios de Cobro PR 2022 - Conversions - All Assets - Interest n Custom - Sep 1 2022 _///NOFEE220504CR01\\\
5519,Applications,95557079,20 - Lead Negocios - Contact Form,5-Oct-22,popular - lending - comercial - servicios de cobro 2022 - search - sep 6 2022 _ ///nofee220504cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Lending - Comercial - Servicios de Cobro 2022 - Search - Sep 6 2022 _ ///NOFEE220504CR01\\\,Applications,Popular - Lending - Comercial - Servicios de Cobro 2022 - Search - Sep 6 2022 _ ///NOFEE220504CR01\\\
5520,Applications,95557079,20 - Lead Negocios - Contact Form,5-Oct-22,4368532-_ct email 1â€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-10-4â€‹,1,Assisted,Applications,Assisted
5521,Applications,95557079,20 - Lead Negocios - Contact Form,4-Oct-22,popular - services - comercial - popular business solutions 2022 - search - popular brand - ene 1 2022 _ ///fee211112cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Services - Comercial - Popular Business Solutions 2022 - Search - Popular Brand - Ene 1 2022 _ ///FEE211112CR01\\\,Applications,Popular - Services - Comercial - Popular Business Solutions 2022 - Search - Popular Brand - Ene 1 2022 _ ///FEE211112CR01\\\
5522,Applications,95557079,20 - Lead Negocios - Contact Form,4-Oct-22,4368532-_ct email 1â€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-10-4â€‹,1,Assisted,Applications,Assisted
5523,Applications,95557079,20 - Lead Negocios - Contact Form,3-Oct-22,popular - lending - comercial - servicios de cobro 2022 - search - sep 6 2022 _ ///nofee220504cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Lending - Comercial - Servicios de Cobro 2022 - Search - Sep 6 2022 _ ///NOFEE220504CR01\\\,Applications,Popular - Lending - Comercial - Servicios de Cobro 2022 - Search - Sep 6 2022 _ ///NOFEE220504CR01\\\
5524,Applications,95557079,20 - Lead Negocios - Contact Form,3-Oct-22,popular - services - comercial - popular business solutions 2022 - search - popular brand - ene 1 2022 _ ///fee211112cr01\\\,Paid Search,google,cpc,(not set),1,Popular - Services - Comercial - Popular Business Solutions 2022 - Search - Popular Brand - Ene 1 2022 _ ///FEE211112CR01\\\,Applications,Popular - Services - Comercial - Popular Business Solutions 2022 - Search - Popular Brand - Ene 1 2022 _ ///FEE211112CR01\\\
5525,DeShow.com,103885104,1 - Contact Us Form,6-Oct-22,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),2,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
5526,DeShow.com,103885104,2 - Property Lead Form,6-Oct-22,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,Paid Search,google,cpc,Apartamentos para la venta,2,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\
5527,DeShow.com,103885104,2 - Property Lead Form,6-Oct-22,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,Mira nuestro inventario,2,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
5528,DeShow.com,103885104,2 - Property Lead Form,6-Oct-22,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),19,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
5529,DeShow.com,103885104,2 - Property Lead Form,6-Oct-22,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),3,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\
5530,DeShow.com,103885104,2 - Property Lead Form,5-Oct-22,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,Paid Search,google,cpc,Apartamentos en venta,1,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\
5531,DeShow.com,103885104,2 - Property Lead Form,5-Oct-22,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),2,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\
5532,DeShow.com,103885104,2 - Property Lead Form,5-Oct-22,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),16,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
5533,DeShow.com,103885104,2 - Property Lead Form,4-Oct-22,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),1,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\
5534,DeShow.com,103885104,2 - Property Lead Form,4-Oct-22,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,Paid Search,google,cpc,El apartamento que quieres,1,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\
5535,DeShow.com,103885104,2 - Property Lead Form,4-Oct-22,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,Paid Search,google,cpc,Apartamentos en venta,1,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\
5536,DeShow.com,103885104,2 - Property Lead Form,4-Oct-22,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,Tu casa estÃ¡ aquÃ­,1,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
5537,DeShow.com,103885104,2 - Property Lead Form,4-Oct-22,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,Mira nuestro inventario,1,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
5538,DeShow.com,103885104,2 - Property Lead Form,4-Oct-22,DeShow 2022 - REO - Search - Casas Renta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,Casas para Renta,1,DeShow 2022 - REO - Search - Casas Renta - 05 Jul 2022 -  FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Renta - 05 Jul 2022 -  FLT1_ ///FEE211227ES01\\\
5539,DeShow.com,103885104,2 - Property Lead Form,4-Oct-22,DeShow 2022 - REO - Search - Casas Renta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),2,DeShow 2022 - REO - Search - Casas Renta - 05 Jul 2022 -  FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Renta - 05 Jul 2022 -  FLT1_ ///FEE211227ES01\\\
5540,DeShow.com,103885104,2 - Property Lead Form,4-Oct-22,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),23,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
5541,DeShow.com,103885104,2 - Property Lead Form,3-Oct-22,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,Casas remodeladas,1,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
5542,DeShow.com,103885104,2 - Property Lead Form,3-Oct-22,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,Si buscas casas en venta,1,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
5543,DeShow.com,103885104,2 - Property Lead Form,3-Oct-22,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,Paid Search,google,cpc,Apartamentos en venta,1,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\
5544,DeShow.com,103885104,2 - Property Lead Form,3-Oct-22,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),5,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Apartamentos Venta - 05 Jul 2022 - FLT1 _ ///FEE211227ES01\\\
5545,DeShow.com,103885104,2 - Property Lead Form,3-Oct-22,DeShow 2022 - REO - Search - Casas Renta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),2,DeShow 2022 - REO - Search - Casas Renta - 05 Jul 2022 -  FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Renta - 05 Jul 2022 -  FLT1_ ///FEE211227ES01\\\
5546,DeShow.com,103885104,2 - Property Lead Form,3-Oct-22,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),14,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Casas Venta - 05 Jul 2022 - FLT1_ ///FEE211227ES01\\\
5547,DeShow.com,103885104,2 - Property Lead Form,3-Oct-22,DeShow 2022 - REO - Search - Comercial - 05 Jul 2022 - FLT2 _ ///FEE211227ES01\\\,Paid Search,google,cpc,(not set),1,DeShow 2022 - REO - Search - Comercial - 05 Jul 2022 -  FLT2 _ ///FEE211227ES01\\\,DeShow.com,DeShow 2022 - REO - Search - Comercial - 05 Jul 2022 -  FLT2 _ ///FEE211227ES01\\\
5548,Leads,96577637,8 - Funnel Hipotecas Refinanciar,6-Oct-22,2018 - hipotecas - search - hipoteca search,Paid Search,google,cpc,(not set),2,Other,Leads,Other
5549,Leads,96577637,8 - Funnel Hipotecas Refinanciar,6-Oct-22,2018 - hipotecas - search - branded search,Paid Search,google,cpc,(not set),1,Other,Leads,Other
5550,Leads,96577637,8 - Funnel Hipotecas Refinanciar,5-Oct-22,2018 - hipotecas - search - hipoteca search,Paid Search,google,cpc,(not set),4,Other,Leads,Other
5551,Leads,96577637,8 - Funnel Hipotecas Refinanciar,5-Oct-22,popular-services-mortgage-adquisici-n-mortgage-sept-oct-2022-fb-website-conversions-all-pr-sc-gif-conversion-ads-campa-a-adquisici-n-sept-oct-2022-sep-12-2022-flt1_fee211129cr01,(Other),facebook-paid,fb-conversion-ad,v5i202212124v5f_hipotecas,1,Assisted,Leads,Assisted
5552,Leads,96577637,8 - Funnel Hipotecas Refinanciar,5-Oct-22,2020 - hipotecas - display - discovery,Paid Search,google,cpc,(not set),1,Other,Leads,Other
5553,Leads,96577637,8 - Funnel Hipotecas Refinanciar,4-Oct-22,2020 - hipotecas - display - discovery,Paid Search,google,cpc,(not set),2,Other,Leads,Other
5554,Leads,96577637,8 - Funnel Hipotecas Refinanciar,4-Oct-22,2018 - hipotecas - search - hipoteca search,Paid Search,google,cpc,(not set),4,Other,Leads,Other
5555,Leads,96577637,8 - Funnel Hipotecas Refinanciar,3-Oct-22,2018 - hipotecas - search - hipoteca search,Paid Search,google,cpc,(not set),6,Other,Leads,Other
5556,Leads,96577637,16 - Risk Service Lead,4-Oct-22,popular - services - risk - risk 2022 - search - jul 21 2022 _ ///fee2200331es01\\\,Paid Search,google,cpc,(not set),2,Popular - Services - Risk - Risk 2022 - Search - Jul 21 2022 _ ///FEE2200331ES01\\\,Leads,Popular - Services - Risk - Risk 2022 - Search - Jul 21 2022 _ ///FEE2200331ES01\\\
5557,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,6-Oct-22,popular-lending-tarjetas-visa-fifa-fb-website-conversions-custom-ca-visa-fifa-jul-2022-fb-gif-fifa-hombre-jul-21-2022-flt1_fee220707jb01,(Other),facebook-paid,fb-conversion-ad,v5i202211804v5f_sorteo-visa,4,Popular - Lending - Tarjetas - Visa Fifa - FB - Website Conversions - Custom CA-VISA-FIFA-JUL-2022-FB - Gif Fifa Hombre - Jul 21 2022 _ ///FEE220707JB01\\\,Leads 2,Popular - Lending - Tarjetas - Visa Fifa - FB - Website Conversions - Custom CA-VISA-FIFA-JUL-2022-FB - Gif Fifa Hombre - Jul 21 2022 _ ///FEE220707JB01\\\
5558,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,6-Oct-22,popular - services - comercial - visa fifa - youtube tvfa - visa fifa - custom - aug 2 2022 _ ///fee220707jb01\\\,Display,google,cpc,"Llena Catar de tu pasiÃ³n, con Visa y Banco Popular",1,Popular - Services - Comercial - Visa Fifa - Youtube TVFA - Visa Fifa - Custom - Aug 2 2022 _ ///FEE220707JB01\\\,Leads 2,Popular - Services - Comercial - Visa Fifa - Youtube TVFA - Visa Fifa - Custom - Aug 2 2022 _ ///FEE220707JB01\\\
5559,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,6-Oct-22,popular-lending-tarjetas-visa-fifa-fb-page-views-custom-ca-visa-fifa-jul-2022-fb-carrusel-all-assets-jul-27-2022-flt1_fee220707jb01,(Other),facebook-paid,fb-click-page-view,v5i202211863v5f_sorteo-visa,1,Popular - Lending - Tarjetas - Visa Fifa - FB - Page Views - Custom CA-VISA-FIFA-JUL-2022-FB - Carrusel All Assets - Jul 27 2022 _ ///FEE220707JB01\\\,Leads 2,Popular - Lending - Tarjetas - Visa Fifa - FB - Page Views - Custom CA-VISA-FIFA-JUL-2022-FB - Carrusel All Assets - Jul 27 2022 _ ///FEE220707JB01\\\
5560,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,6-Oct-22,4304157-_creditcards-visafifa2022-august2022-transactional-aâ€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-8-3â€‹,3,Assisted,Leads 2,Assisted
5561,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,6-Oct-22,4348108-_creditcards-visafifa2022-septiembre2022-transactional-aâ€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-9-15â€‹,2,Assisted,Leads 2,Assisted
5562,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,5-Oct-22,popular-lending-tarjetas-visa-fifa-fb-website-conversions-custom-ca-visa-fifa-jul-2022-fb-gif-fifa-hombre-jul-21-2022-flt1_fee220707jb01,(Other),facebook-paid,fb-conversion-ad,v5i202211804v5f_sorteo-visa,4,Popular - Lending - Tarjetas - Visa Fifa - FB - Website Conversions - Custom CA-VISA-FIFA-JUL-2022-FB - Gif Fifa Hombre - Jul 21 2022 _ ///FEE220707JB01\\\,Leads 2,Popular - Lending - Tarjetas - Visa Fifa - FB - Website Conversions - Custom CA-VISA-FIFA-JUL-2022-FB - Gif Fifa Hombre - Jul 21 2022 _ ///FEE220707JB01\\\
5563,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,5-Oct-22,2022 - recompensas - search - branded,Paid Search,google,cpc,(not set),1,Other,Leads 2,Other
5564,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,5-Oct-22,4348108-_creditcards-visafifa2022-septiembre2022-transactional-aâ€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-9-15â€‹,2,Assisted,Leads 2,Assisted
5565,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,5-Oct-22,4369587-_marketing-masa-serviceweekemailtenure-octubre2022-customerengagemenâ€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-10-5â€‹,1,Assisted,Leads 2,Assisted
5566,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,5-Oct-22,popular - services - comercial - visa fifa - youtube tvfa - visa fifa - custom - aug 2 2022 _ ///fee220707jb01\\\,Display,google,cpc,"Llena Catar de tu pasiÃ³n, con Visa y Banco Popular",1,Popular - Services - Comercial - Visa Fifa - Youtube TVFA - Visa Fifa - Custom - Aug 2 2022 _ ///FEE220707JB01\\\,Leads 2,Popular - Services - Comercial - Visa Fifa - Youtube TVFA - Visa Fifa - Custom - Aug 2 2022 _ ///FEE220707JB01\\\
5567,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,5-Oct-22,popular-lending-tarjetas-mastercard-experience-2-carlos-vives-fb-cbo-website-conversions-custom-ca-mc-vives-ago-2022-fb-gif-mastercard-experience-2-carlos-vives-aug-18-2022-flt1_fee220802jb01,(Other),facebook-paid,fb-conversion-ad,v5i202211980v5f_sorteo,1,Assisted,Leads 2,Assisted
5568,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,5-Oct-22,popular-lending-tarjetas-visa-fifa-fb-page-views-custom-ca-visa-fifa-jul-2022-fb-carrusel-all-assets-jul-27-2022-flt1_fee220707jb01,(Other),facebook-paid,fb-click-page-view,v5i202211863v5f_sorteo-visa,1,Popular - Lending - Tarjetas - Visa Fifa - FB - Page Views - Custom CA-VISA-FIFA-JUL-2022-FB - Carrusel All Assets - Jul 27 2022 _ ///FEE220707JB01\\\,Leads 2,Popular - Lending - Tarjetas - Visa Fifa - FB - Page Views - Custom CA-VISA-FIFA-JUL-2022-FB - Carrusel All Assets - Jul 27 2022 _ ///FEE220707JB01\\\
5569,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,4-Oct-22,popular-services-insurance-luego-de-huracan-fiona-insurance-2022-fb-page-views-all-pr-image-luego-de-huracan-fiona-insurance-page-views-sep-19-2022-flt1_fee220916pr01,(Other),facebook-paid,fb-click-page-view,v5i202212204v5f_insurance,1,Assisted,Leads 2,Assisted
5570,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,4-Oct-22,4304052-_creditcards-visafifa2022-august2022-transactional-aâ€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-8-3â€‹,1,Assisted,Leads 2,Assisted
5571,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,4-Oct-22,popular-lending-tarjetas-visa-fifa-fb-website-conversions-custom-ca-visa-fifa-jul-2022-fb-gif-fifa-hombre-jul-21-2022-flt1_fee220707jb01,(Other),facebook-paid,fb-conversion-ad,v5i202211804v5f_sorteo-visa,11,Popular - Lending - Tarjetas - Visa Fifa - FB - Website Conversions - Custom CA-VISA-FIFA-JUL-2022-FB - Gif Fifa Hombre - Jul 21 2022 _ ///FEE220707JB01\\\,Leads 2,Popular - Lending - Tarjetas - Visa Fifa - FB - Website Conversions - Custom CA-VISA-FIFA-JUL-2022-FB - Gif Fifa Hombre - Jul 21 2022 _ ///FEE220707JB01\\\
5572,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,4-Oct-22,popular-lending-tarjetas-visa-fifa-fb-page-views-custom-ca-visa-fifa-jul-2022-fb-carrusel-all-assets-jul-27-2022-flt1_fee220707jb01,(Other),facebook-paid,fb-click-page-view,v5i202211863v5f_sorteo-visa,2,Popular - Lending - Tarjetas - Visa Fifa - FB - Page Views - Custom CA-VISA-FIFA-JUL-2022-FB - Carrusel All Assets - Jul 27 2022 _ ///FEE220707JB01\\\,Leads 2,Popular - Lending - Tarjetas - Visa Fifa - FB - Page Views - Custom CA-VISA-FIFA-JUL-2022-FB - Carrusel All Assets - Jul 27 2022 _ ///FEE220707JB01\\\
5573,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,4-Oct-22,4347946-_creditcards-visafifa2022-septiembre2022-transactional-aâ€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-9-15â€‹,1,Assisted,Leads 2,Assisted
5574,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,3-Oct-22,popular - services - credit cards - display - visa fifa - custom - jul 21 2022 _ ///fee220707jb01\\\,Display,google,cpc,(not set),1,Popular - Services - Credit Cards - Display - Visa Fifa - Custom - Jul 21 2022 _ ///FEE220707JB01\\\,Leads 2,Popular - Services - Credit Cards - Display - Visa Fifa - Custom - Jul 21 2022 _ ///FEE220707JB01\\\
5575,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,3-Oct-22,4347946-_creditcards-visafifa2022-septiembre2022-transactional-aâ€‹,(Other),email-et,popular@email.popular.comâ€‹,2022-9-15â€‹,2,Assisted,Leads 2,Assisted
5576,Leads 2,116580388,3 -  Lead Oferta CUD Comercial,3-Oct-22,rcmemailjobtofriend,(Other),rcmemailjobtofriend,(not set),(not set),1,Assisted,Leads 2,Assisted
